,person,label,periodo,ad campaign hit_mean,brand listing_mean,checkout_mean,conversion_mean,generic listing_mean,lead_mean,search engine hit_mean,searched products_mean,staticpage_mean,viewed product_mean,visited site_mean,Bom,Bom - Sem Touch ID,Excelente,Muito Bom,Novo,visitas_dom,visitas_lun,visitas_mar,visitas_mier,visitas_jue,visitas_vier,visitas_sab,conversiones_mean
11735,91bb8ba2,0,9.0,10.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.4,7.4,0.0,1.0,1.2,0.6,1.0,1.0,0.6,0.8,0.4,1.0,0.6,0.0
11736,1872ba51,0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11737,56c4c4ab,0,10.0,3.0,3.0,0.3333333333333333,0.0,2.3333333333333335,0.0,2.3333333333333335,7.666666666666667,0.0,19.333333333333332,2.6666666666666665,8.666666666666666,0.3333333333333333,2.3333333333333335,8.333333333333334,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
11738,958c7f8f,0,9.333333333333334,14.666666666666666,11.0,0.3333333333333333,0.0,3.3333333333333335,0.0,4.333333333333333,2.0,0.0,29.0,6.666666666666667,17.0,0.0,7.333333333333333,5.0,0.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0
11739,c238ff26,0,11.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,23.0,2.0,5.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740,19f17086,1,11.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11741,a9657691,0,10.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,0.0,1.0,0.6666666666666666,0.0,4.666666666666667,6.666666666666667,5.5,0.0,1.5,1.0,0.0,1.0,3.0,1.5,1.0,1.0,1.5,1.0,1.0
11742,d5607b36,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,54a1e727,0,11.0,6.0,6.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,7.0,3.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11744,daf3719f,0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0,8.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11745,ba99e16f,0,11.0,7.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,60.0,2.0,17.0,0.0,33.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11746,33b97dd5,0,11.0,6.0,1.0,1.0,0.0,4.0,0.0,3.0,5.0,0.0,7.0,4.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
11747,61a3c3a1,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11748,4e378c4a,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11749,2d23a1a0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750,141c1419,0,11.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
11751,3ae2bb6e,0,11.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,37.0,1.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11752,85df2441,0,10.0,0.5,1.5,0.5,0.0,1.5,0.0,0.5,1.0,0.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
11753,9597296c,0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,9.0,9.0,5.0,49.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0
11754,0ad863d9,0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11755,3fb76051,0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11756,0d182403,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11757,8b1ebda0,0,10.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,2.5,1.0,0.0,3.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11758,2521e888,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11759,de164cca,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11760,95b9d465,0,10.5,12.0,9.0,0.5,0.0,2.0,0.0,4.0,1.5,0.0,29.0,3.0,14.0,0.0,7.5,8.0,0.0,1.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0
11761,bf781f18,0,11.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,8.0,17.0,1.0,45.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
11762,f6b2f7f4,0,9.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11763,fa4e8f2b,0,10.5,5.0,0.0,0.5,0.0,8.5,0.0,0.0,14.0,0.0,15.0,3.0,4.5,6.5,1.5,3.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0
11764,9beb1ce6,0,9.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,0.0,0.0,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
11765,3767f9b9,0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,cb9a2a4a,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,676e13ba,1,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11768,104496fc,0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11769,a1d76d95,0,9.333333333333334,2.6666666666666665,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,4.333333333333333,2.0,5.0,0.0,0.5,2.5,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0
11770,942eb962,0,11.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11771,44ef34f4,1,9.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11772,3ea07a07,0,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,10.5,2.0,1.5,0.0,5.5,3.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0
11773,4ddbaa31,0,10.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
11774,f8b80f26,0,9.0,4.8,22.0,1.2,0.0,13.6,0.0,1.2,7.0,0.0,272.6,9.8,39.0,2.6,165.0,66.8,0.4,1.6,1.0,2.4,3.2,1.6,0.0,0.0,0.0
11775,92eb1885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11776,bcbb0e45,0,9.0,5.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,51.666666666666664,4.666666666666667,29.0,0.0,9.666666666666666,13.666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
11777,bfd2e65e,0,11.0,7.0,41.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,37.0,5.0,31.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
11778,c0df9e08,0,11.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
11779,c10671ba,0,9.5,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3.75,2.25,1.5,0.0,1.5,0.75,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.75,0.0
11780,624854f8,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,6c35ca87,0,10.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
11782,f52c8363,0,9.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.5,1.0,3.0,0.0,5.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11783,c3536a91,0,10.5,1.0,0.5,0.5,0.5,3.5,0.0,1.0,0.0,2.0,18.5,6.0,5.5,0.0,6.5,7.5,0.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0
11784,13fadf38,0,11.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,6.0,1.0,21.0,5.0,16.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
11785,2f61344f,0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
11786,f343d358,0,10.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11787,94042208,0,11.0,3.0,191.0,2.0,4.0,41.0,0.0,33.0,0.0,0.0,197.0,30.0,139.0,2.0,39.0,23.0,0.0,0.0,8.0,9.0,11.0,2.0,0.0,0.0,4.0
11788,5b1bdc77,0,10.5,0.0,3.0,0.5,0.0,2.0,0.0,0.5,1.5,0.0,13.0,2.5,6.5,0.0,6.5,0.5,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.5,0.0
11789,0235896a,0,11.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,5.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11790,100fbe44,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0,3.0,7.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
11791,519e0d4b,0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,21.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
11792,96aded1b,0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11793,4157ce5c,0,10.5,0.0,3.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,10.5,2.5,3.0,0.0,6.5,1.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
11794,26cd8fe5,0,10.0,6.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11795,9d61d80c,0,10.5,1.0,6.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,9.5,2.5,13.0,3.0,1.0,4.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
11796,5dbc212b,0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,16.0,1.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11797,0b704cee,0,10.5,2.0,0.0,0.5,0.0,0.5,0.0,0.0,38.0,2.5,30.5,5.0,18.5,2.0,3.5,7.0,0.0,1.5,0.0,0.5,0.5,0.5,0.0,2.0,0.0
11798,a09211f6,0,10.0,0.6666666666666666,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,0.0,2.6666666666666665,1.6666666666666667,16.333333333333332,5.666666666666667,5.0,1.0,8.0,2.6666666666666665,0.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.3333333333333333,0.0,0.0,0.0
11799,833549e9,0,9.5,3.25,0.75,1.25,0.0,0.0,0.0,0.5,0.0,0.0,5.0,2.5,3.25,0.0,2.25,0.75,0.0,0.25,1.0,0.5,0.5,0.0,0.25,0.0,0.0
11800,45236a28,0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11801,facad7ac,0,11.0,1.0,1.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,3.0,7.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,89a92bf8,1,7.5,5.5,0.5,0.5,0.0,7.0,0.0,7.0,2.0,0.0,3.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0
11803,fab70960,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11804,c143a39e,0,11.0,12.0,3.0,1.0,0.0,10.0,0.0,11.0,3.0,0.0,91.0,5.0,21.0,1.0,66.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
11805,89ec709a,0,11.0,4.0,0.0,3.0,9.0,1.0,0.0,2.0,4.0,0.0,15.0,8.0,24.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,9.0
11806,a7b5325c,1,11.0,0.0,5.0,2.0,1.0,6.0,0.0,5.0,0.0,1.0,9.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11807,45f69921,0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,6.0,15.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
11808,b3443fd7,0,11.0,2.0,5.0,1.0,0.0,5.0,0.0,0.0,7.0,0.0,15.0,2.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11809,96d11cac,0,10.5,10.5,3.0,1.0,0.5,9.0,0.0,1.5,0.0,1.5,19.0,6.0,4.5,1.5,7.5,7.0,0.0,1.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0
11810,5f9ccb0a,0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
11811,1b8e391b,0,9.333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,9.666666666666666,0.0,11.0,1.6666666666666667,7.0,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0
11812,9c6290b1,0,11.0,4.0,2.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,38.0,4.0,13.0,0.0,18.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11813,d3db9a49,1,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,1.0,9.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11814,2c6db48b,0,11.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11815,0cb74526,0,10.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11816,f24c8f8e,0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11817,5d34409d,0,10.0,26.0,6.0,3.0,0.0,28.0,0.0,24.0,171.0,5.0,176.0,25.0,141.0,0.0,10.0,28.0,0.0,2.0,10.0,4.0,4.0,5.0,0.0,0.0,0.0
11818,b347dfc8,0,11.0,2.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,69.0,8.0,45.0,0.0,18.0,7.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0
11819,1b493e2d,0,10.5,1.0,0.0,0.5,0.0,2.5,0.0,2.0,3.0,0.0,11.0,3.0,0.5,3.0,6.5,1.5,0.0,0.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0
11820,1b015f6a,0,11.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11821,dc22c89a,0,11.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,41.0,5.0,16.0,8.0,8.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
11822,db8f7790,0,9.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.0,3.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
11823,1e6f7d48,0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11824,41468a4c,0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11825,7e883de1,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11826,dcd8ecc0,0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,13.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11827,5c7cddba,0,11.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,8.0,0.0,9.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11828,bbe13958,0,9.0,0.75,0.25,0.25,0.0,1.0,0.0,1.25,0.0,1.25,0.75,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0
11829,7d9006b3,0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
11830,f36e34c5,0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
11831,245f2fc2,0,8.5,3.25,3.0,0.5,0.0,1.0,0.0,0.75,0.25,0.0,7.5,1.5,3.25,0.5,2.5,1.75,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.75,0.0
11832,a945809a,0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11833,33983a1f,0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11834,89a518e2,1,11.0,1.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11835,1329b653,0,11.0,0.0,31.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,52.0,1.0,41.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11836,424df27a,0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11837,39749fe3,0,11.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,16.0,1.0,4.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11838,aacbeff0,0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,19.0,3.0,4.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
11839,7f1aa44b,0,9.666666666666666,2.0,6.666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,7.666666666666667,2.0,2.6666666666666665,0.0,1.6666666666666667,3.3333333333333335,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
11840,9e9b48c9,0,10.5,3.0,0.0,1.0,0.5,3.0,0.0,3.0,6.0,0.0,8.5,1.5,4.0,0.0,6.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0
11841,3b4dea68,0,9.0,2.0,0.0,0.5,0.0,3.5,0.0,0.5,9.5,0.0,26.5,2.0,4.0,0.0,17.5,5.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
11842,333203aa,0,9.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,2.0,7.666666666666667,0.3333333333333333,3.3333333333333335,3.6666666666666665,7.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
11843,01083011,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11844,f09d45c4,1,8.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
11845,c9ffb00a,0,10.5,1.5,0.0,4.5,1.0,2.0,0.0,1.5,6.5,0.0,19.0,6.0,2.5,4.5,15.5,2.0,0.0,0.0,0.0,3.5,2.0,0.5,0.0,0.0,2.0
11846,bc3911be,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11847,fda8077a,0,11.0,7.0,3.0,6.0,1.0,10.0,0.0,8.0,41.0,0.0,123.0,12.0,64.0,4.0,28.0,34.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0
11848,d9c78c17,0,11.0,18.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,9.0,11.0,0.0,13.0,7.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
11849,9c718106,0,10.5,3.0,10.0,1.0,0.0,2.0,0.0,1.5,3.5,0.0,34.5,3.0,10.5,1.0,11.5,12.5,0.0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0
11850,3e463646,0,11.0,2.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,11.0,2.0,6.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11851,5ebcb78a,0,11.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,4.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11852,34bedf78,0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11853,619a8ec2,0,10.5,6.5,2.5,0.5,0.0,5.5,0.0,4.5,24.5,0.0,47.5,8.0,26.0,1.5,13.5,7.0,0.0,2.0,0.0,0.0,1.5,0.0,0.5,4.0,0.0
